Run	group	rep	Protein.Group	PG.MaxLFQ	n_detect	n_replicates	comparison
msrA_2	msrA	2	P46139	23.945494114437917	3	3	WT_vs_msrA
msrA_2	msrA	2	P46144	21.58257225600081	3	3	WT_vs_msrA
msrA_2	msrA	2	P46474	23.020584102702554	3	3	WT_vs_msrA
msrA_2	msrA	2	P46482	17.998616764030615	3	3	WT_vs_msrA
msrA_2	msrA	2	P46837	25.104987711200117	3	3	WT_vs_msrA
msrA_2	msrA	2	P46849	19.60977042384833	3	3	WT_vs_msrA
msrA_2	msrA	2	P46850	23.72140557545935	3	3	WT_vs_msrA
msrA_2	msrA	2	P46852	25.30662246231276	3	3	WT_vs_msrA
msrA_2	msrA	2	P46853	26.33869803219074	3	3	WT_vs_msrA
msrA_2	msrA	2	P46854	22.30526827970738	3	3	WT_vs_msrA
msrA_2	msrA	2	P46859	22.102429095560595	3	3	WT_vs_msrA
msrA_2	msrA	2	P46888	24.510203982760626	3	3	WT_vs_msrA
msrA_2	msrA	2	P46889	22.684637343564138	3	3	WT_vs_msrA
msrA_2	msrA	2	P46890	19.638162994652376	3	3	WT_vs_msrA
msrA_2	msrA	2	P46891	20.63951570413362	3	3	WT_vs_msrA
msrA_2	msrA	2	P46923	23.144368067373176	3	3	WT_vs_msrA
msrA_2	msrA	2	P50456	22.37714644072932	3	3	WT_vs_msrA
msrA_2	msrA	2	P50457	19.44411101876661	3	3	WT_vs_msrA
msrA_2	msrA	2	P50465	22.971748241266024	3	3	WT_vs_msrA
msrA_2	msrA	2	P50466	20.12766378133335	3	3	WT_vs_msrA
msrA_2	msrA	2	P51020	21.189699708208924	3	3	WT_vs_msrA
msrA_2	msrA	2	P51024	27.170261283875043	3	3	WT_vs_msrA
msrA_2	msrA	2	P51025	24.315179282280173	3	3	WT_vs_msrA
msrA_2	msrA	2	P51981	23.75254367968531	3	3	WT_vs_msrA
msrA_2	msrA	2	P52006	20.74453064152043	3	3	WT_vs_msrA
msrA_2	msrA	2	P52007	22.80958906401726	3	3	WT_vs_msrA
msrA_2	msrA	2	P52037	22.903279213320584	3	3	WT_vs_msrA
msrA_2	msrA	2	P52044	17.991817639425435	3	3	WT_vs_msrA
msrA_2	msrA	2	P52045	22.995315161556857	3	3	WT_vs_msrA
msrA_2	msrA	2	P52048	20.199829278074212	3	3	WT_vs_msrA
msrA_2	msrA	2	P52060	22.739172540877934	3	3	WT_vs_msrA
msrA_2	msrA	2	P52061	25.45856556680923	3	3	WT_vs_msrA
msrA_2	msrA	2	P52062	22.11838064193376	3	3	WT_vs_msrA
msrA_2	msrA	2	P52067	22.86715985097512	3	3	WT_vs_msrA
msrA_2	msrA	2	P52073	23.373364616676263	3	3	WT_vs_msrA
msrA_2	msrA	2	P52074	21.081701710501175	3	3	WT_vs_msrA
msrA_2	msrA	2	P52076	22.14567036599505	3	3	WT_vs_msrA
msrA_2	msrA	2	P52086	18.57407921231755	3	3	WT_vs_msrA
msrA_2	msrA	2	P52095	26.65536934343779	3	3	WT_vs_msrA
msrA_2	msrA	2	P52096	22.794123608787412	3	3	WT_vs_msrA
msrA_2	msrA	2	P52097	23.110620782354747	3	3	WT_vs_msrA
msrA_2	msrA	2	P52101	21.985727912409736	3	3	WT_vs_msrA
msrA_2	msrA	2	P52106	20.628295454815625	3	3	WT_vs_msrA
msrA_2	msrA	2	P52107	16.00079829454481	3	3	WT_vs_msrA
msrA_2	msrA	2	P52108	24.53852429601887	3	3	WT_vs_msrA
msrA_2	msrA	2	P52119	24.236544323559738	3	3	WT_vs_msrA
msrA_2	msrA	2	P52126	17.926157525310522	3	3	WT_vs_msrA
msrA_2	msrA	2	P52127	26.0449813674798	3	3	WT_vs_msrA
msrA_2	msrA	2	P52129	25.04471428425644	3	3	WT_vs_msrA
msrA_2	msrA	2	P52130	15.94728119600695	3	3	WT_vs_msrA
msrA_2	msrA	2	P52138	17.492826510703175	3	3	WT_vs_msrA
msrA_2	msrA	2	P52598	25.278899305772025	3	3	WT_vs_msrA
msrA_2	msrA	2	P52612	19.13066482033345	3	3	WT_vs_msrA
msrA_2	msrA	2	P52613	18.814413161167035	3	3	WT_vs_msrA
msrA_2	msrA	2	P52614	17.068625270366034	3	3	WT_vs_msrA
msrA_2	msrA	2	P52627	17.04021813788199	3	3	WT_vs_msrA
msrA_2	msrA	2	P52636	19.98598321773409	3	3	WT_vs_msrA
msrA_2	msrA	2	P52643	27.396331575418387	3	3	WT_vs_msrA
msrA_2	msrA	2	P52644	22.136028753831575	3	3	WT_vs_msrA
msrA_2	msrA	2	P52645	23.72657698868852	3	3	WT_vs_msrA
msrA_2	msrA	2	P52647	26.32145884991175	3	3	WT_vs_msrA
msrA_2	msrA	2	P52697	28.08450705540201	3	3	WT_vs_msrA
msrA_2	msrA	2	P54746	20.98956878041044	3	3	WT_vs_msrA
msrA_2	msrA	2	P54901	23.731400868165817	3	3	WT_vs_msrA
msrA_2	msrA	2	P55135	23.92121506533265	3	3	WT_vs_msrA
msrA_2	msrA	2	P55138	19.744958217687977	3	3	WT_vs_msrA
msrA_2	msrA	2	P55734	23.314209955684635	3	3	WT_vs_msrA
msrA_2	msrA	2	P56256	21.008606944034543	3	3	WT_vs_msrA
msrA_2	msrA	2	P56258	22.563119331060655	3	3	WT_vs_msrA
msrA_2	msrA	2	P56262	22.96772230827309	3	3	WT_vs_msrA
msrA_2	msrA	2	P56580	23.64411691942918	3	3	WT_vs_msrA
msrA_2	msrA	2	P56614	19.0450827194562	3	3	WT_vs_msrA
msrA_2	msrA	2	P60061	23.601732143366345	3	3	WT_vs_msrA
msrA_2	msrA	2	P60240	25.51744076307808	3	3	WT_vs_msrA
msrA_2	msrA	2	P60293	25.365593040368285	3	3	WT_vs_msrA
msrA_2	msrA	2	P60340	24.422103915511535	3	3	WT_vs_msrA
msrA_2	msrA	2	P60390	25.526392494476045	3	3	WT_vs_msrA
msrA_2	msrA	2	P60422	31.31504989203241	3	3	WT_vs_msrA
msrA_2	msrA	2	P60438	31.529159690721368	3	3	WT_vs_msrA
msrA_2	msrA	2	P60472	23.718081712492232	3	3	WT_vs_msrA
msrA_2	msrA	2	P60546	26.20210872431708	3	3	WT_vs_msrA
msrA_2	msrA	2	P60560	26.597980804471785	3	3	WT_vs_msrA
msrA_2	msrA	2	P60584	20.173536546218617	3	3	WT_vs_msrA
msrA_2	msrA	2	P60595	23.532214649662517	3	3	WT_vs_msrA
msrA_2	msrA	2	P60624	31.855034879603128	3	3	WT_vs_msrA
msrA_2	msrA	2	P60651	27.07316713640086	3	3	WT_vs_msrA
msrA_2	msrA	2	P60664	24.105921612902957	3	3	WT_vs_msrA
msrA_2	msrA	2	P60716	27.263590576500075	3	3	WT_vs_msrA
msrA_2	msrA	2	P60720	23.41364974896886	3	3	WT_vs_msrA
msrA_2	msrA	2	P60723	30.993594322928818	3	3	WT_vs_msrA
msrA_2	msrA	2	P60752	25.596290208291272	3	3	WT_vs_msrA
msrA_2	msrA	2	P60757	24.561905189618283	3	3	WT_vs_msrA
msrA_2	msrA	2	P60782	21.41988484697799	3	3	WT_vs_msrA
msrA_2	msrA	2	P60785	26.586773716484473	3	3	WT_vs_msrA
msrA_2	msrA	2	P60869	23.349229657094956	3	3	WT_vs_msrA
msrA_2	msrA	2	P60872	23.388625525972163	3	3	WT_vs_msrA
msrA_2	msrA	2	P60906	27.471343419285574	3	3	WT_vs_msrA
msrA_2	msrA	2	P60932	23.24802483423795	3	3	WT_vs_msrA
msrA_2	msrA	2	P60955	22.92273646103333	3	3	WT_vs_msrA
msrA_2	msrA	2	P61175	31.60631529087902	3	3	WT_vs_msrA
msrA_2	msrA	2	P61316	25.550096439836487	3	3	WT_vs_msrA
msrA_2	msrA	2	P61320	25.76879159549419	3	3	WT_vs_msrA
msrA_2	msrA	2	P61517	26.783196394282857	3	3	WT_vs_msrA
msrA_2	msrA	2	P61714	28.361426323680288	3	3	WT_vs_msrA
msrA_2	msrA	2	P61887	23.986307928615357	3	3	WT_vs_msrA
msrA_2	msrA	2	P61889	31.35396965033763	3	3	WT_vs_msrA
msrA_2	msrA	2	P61949	25.781095624065877	3	3	WT_vs_msrA
msrA_2	msrA	2	P62399	31.29110000050425	3	3	WT_vs_msrA
msrA_2	msrA	2	P62517	25.106784638607593	3	3	WT_vs_msrA
msrA_2	msrA	2	P62601	23.03762604221363	3	3	WT_vs_msrA
msrA_2	msrA	2	P62615	24.55115882448638	3	3	WT_vs_msrA
msrA_2	msrA	2	P62617	24.87704499326908	3	3	WT_vs_msrA
msrA_2	msrA	2	P62620	26.56322397468428	3	3	WT_vs_msrA
msrA_2	msrA	2	P62623	26.762750738238655	3	3	WT_vs_msrA
msrA_2	msrA	2	P62672	25.24083237545096	3	3	WT_vs_msrA
msrA_2	msrA	2	P62707	29.565068483343577	3	3	WT_vs_msrA
msrA_2	msrA	2	P62723	21.423643374815008	3	3	WT_vs_msrA
msrA_2	msrA	2	P62768	27.906257927647363	3	3	WT_vs_msrA
msrA_2	msrA	2	P63020	27.556096709870925	3	3	WT_vs_msrA
msrA_2	msrA	2	P63177	25.17760035141523	3	3	WT_vs_msrA
msrA_2	msrA	2	P63183	23.593630817974542	3	3	WT_vs_msrA
msrA_2	msrA	2	P63201	21.475623605235523	3	3	WT_vs_msrA
msrA_2	msrA	2	P63204	23.691979023430143	3	3	WT_vs_msrA
msrA_2	msrA	2	P63224	28.403938970821585	3	3	WT_vs_msrA
msrA_2	msrA	2	P63228	25.04201918029228	3	3	WT_vs_msrA
msrA_2	msrA	2	P63235	28.74315879195636	3	3	WT_vs_msrA
msrA_2	msrA	2	P63264	25.589432392105557	3	3	WT_vs_msrA
msrA_2	msrA	2	P63284	28.99573756888479	3	3	WT_vs_msrA
msrA_2	msrA	2	P63340	23.661855932047587	3	3	WT_vs_msrA
msrA_2	msrA	2	P63386	24.707593680891858	3	3	WT_vs_msrA
msrA_2	msrA	2	P63389	24.30356254447151	3	3	WT_vs_msrA
msrA_2	msrA	2	P63417	24.83177624712532	3	3	WT_vs_msrA
msrA_2	msrA	2	P63883	22.419512634185267	3	3	WT_vs_msrA
msrA_2	msrA	2	P64423	23.09843920008749	3	3	WT_vs_msrA
msrA_2	msrA	2	P64426	19.4850310653816	3	3	WT_vs_msrA
msrA_2	msrA	2	P64429	24.69520832228391	3	3	WT_vs_msrA
msrA_2	msrA	2	P64448	20.121094281514093	3	3	WT_vs_msrA
msrA_2	msrA	2	P64451	26.004142612176217	3	3	WT_vs_msrA
msrA_2	msrA	2	P64455	20.62664437608063	3	3	WT_vs_msrA
msrA_2	msrA	2	P64461	24.685497589925777	3	3	WT_vs_msrA
msrA_2	msrA	2	P64463	29.520675864298298	3	3	WT_vs_msrA
msrA_2	msrA	2	P64467	20.03374493814272	3	3	WT_vs_msrA
msrA_2	msrA	2	P64476	21.73037902136049	3	3	WT_vs_msrA
msrA_2	msrA	2	P64479	25.374792882475532	3	3	WT_vs_msrA
msrA_2	msrA	2	P64483	25.765183191227965	3	3	WT_vs_msrA
msrA_2	msrA	2	P64488	16.388805623207258	3	3	WT_vs_msrA
msrA_2	msrA	2	P64490	24.447457727230084	3	3	WT_vs_msrA
msrA_2	msrA	2	P64499	19.342002892474085	3	3	WT_vs_msrA
msrA_2	msrA	2	P64503	26.748138274862484	3	3	WT_vs_msrA
msrA_2	msrA	2	P64506	25.44434018847429	3	3	WT_vs_msrA
msrA_2	msrA	2	P64515	24.0891908588248	3	3	WT_vs_msrA
msrA_2	msrA	2	P64517	22.148397757118207	3	3	WT_vs_msrA
msrA_2	msrA	2	P64519	23.307437780956132	3	3	WT_vs_msrA
msrA_2	msrA	2	P64530	22.299176290242183	3	3	WT_vs_msrA
msrA_2	msrA	2	P64534	24.992009267304056	3	3	WT_vs_msrA
msrA_2	msrA	2	P64540	22.602349320307617	3	3	WT_vs_msrA
msrA_2	msrA	2	P64545	21.574281691912137	3	3	WT_vs_msrA
msrA_2	msrA	2	P64548	19.806727294570276	3	3	WT_vs_msrA
msrA_2	msrA	2	P64554	24.86936142678217	3	3	WT_vs_msrA
msrA_2	msrA	2	P64557	26.48255995349519	3	3	WT_vs_msrA
msrA_2	msrA	2	P64578	17.128869727667155	3	3	WT_vs_msrA
msrA_2	msrA	2	P64581	31.06070005411225	3	3	WT_vs_msrA
msrA_2	msrA	2	P64585	26.110471680599645	3	3	WT_vs_msrA
msrA_2	msrA	2	P64588	24.953356968469176	3	3	WT_vs_msrA
msrA_2	msrA	2	P64594	21.749877506763607	3	3	WT_vs_msrA
msrA_2	msrA	2	P64596	26.74728057641555	3	3	WT_vs_msrA
msrA_2	msrA	2	P64599	20.899375916886193	3	3	WT_vs_msrA
msrA_2	msrA	2	P64602	24.938590183197928	3	3	WT_vs_msrA
msrA_2	msrA	2	P64604	27.009717583364708	3	3	WT_vs_msrA
msrA_2	msrA	2	P64606	24.095213495884515	3	3	WT_vs_msrA
msrA_2	msrA	2	P64610	23.56882093735574	3	3	WT_vs_msrA
msrA_2	msrA	2	P64612	24.945572073222426	3	3	WT_vs_msrA
msrA_2	msrA	2	P64614	19.006066122498787	3	3	WT_vs_msrA
msrA_2	msrA	2	P64624	25.650683543154745	3	3	WT_vs_msrA
msrA_2	msrA	2	P64636	20.570990262000056	3	3	WT_vs_msrA
msrA_2	msrA	2	P65290	19.511075797470077	3	3	WT_vs_msrA
msrA_2	msrA	2	P65292	27.929671982620853	3	3	WT_vs_msrA
msrA_2	msrA	2	P65367	23.361607171219003	3	3	WT_vs_msrA
msrA_2	msrA	2	P65556	24.740640101206942	3	3	WT_vs_msrA
msrA_2	msrA	2	P65807	29.085193962553127	3	3	WT_vs_msrA
msrA_2	msrA	2	P65870	23.20412288899626	3	3	WT_vs_msrA
msrA_2	msrA	2	P66817	23.502592075181916	3	3	WT_vs_msrA
msrA_2	msrA	2	P66899	26.8614671025078	3	3	WT_vs_msrA
msrA_2	msrA	2	P66948	24.660746614568342	3	3	WT_vs_msrA
msrA_2	msrA	2	P67080	24.88207916255748	3	3	WT_vs_msrA
msrA_2	msrA	2	P67087	24.013863427303463	3	3	WT_vs_msrA
msrA_2	msrA	2	P67095	23.95946872877128	3	3	WT_vs_msrA
msrA_2	msrA	2	P67127	22.2608049928756	3	3	WT_vs_msrA
msrA_2	msrA	2	P67244	22.68084430862284	3	3	WT_vs_msrA
msrA_2	msrA	2	P67430	21.400865498496596	3	3	WT_vs_msrA
msrA_2	msrA	2	P67444	21.77930216000586	3	3	WT_vs_msrA
msrA_2	msrA	2	P67553	22.16673436982852	3	3	WT_vs_msrA
msrA_2	msrA	2	P67601	21.89633240390994	3	3	WT_vs_msrA
msrA_2	msrA	2	P67603	25.11213895855574	3	3	WT_vs_msrA
msrA_2	msrA	2	P67624	17.759890925420112	3	3	WT_vs_msrA
msrA_2	msrA	2	P67660	23.97507607693224	3	3	WT_vs_msrA
msrA_2	msrA	2	P67662	21.6050132818812	3	3	WT_vs_msrA
msrA_2	msrA	2	P67699	17.506739044162885	3	3	WT_vs_msrA
msrA_2	msrA	2	P67762	22.04986582808708	3	3	WT_vs_msrA
msrA_2	msrA	2	P67826	24.342470522518035	3	3	WT_vs_msrA
msrA_2	msrA	2	P67910	28.270265237689067	3	3	WT_vs_msrA
msrA_2	msrA	2	P68066	32.13348074970004	3	3	WT_vs_msrA
msrA_2	msrA	2	P68183	22.15441686178638	3	3	WT_vs_msrA
msrA_2	msrA	2	P68187	25.36772747632865	3	3	WT_vs_msrA
msrA_2	msrA	2	P68191	29.877485508683815	3	3	WT_vs_msrA
msrA_2	msrA	2	P68206	30.08940360383482	3	3	WT_vs_msrA
msrA_2	msrA	2	P68398	22.798327820586874	3	3	WT_vs_msrA
msrA_2	msrA	2	P68567	22.093506704846536	3	3	WT_vs_msrA
msrA_2	msrA	2	P68679	30.67574161552789	3	3	WT_vs_msrA
msrA_2	msrA	2	P68688	22.406240045349488	3	3	WT_vs_msrA
msrA_2	msrA	2	P68699	30.520463901448743	3	3	WT_vs_msrA
msrA_2	msrA	2	P68739	24.14176788834867	3	3	WT_vs_msrA
msrA_2	msrA	2	P68767	25.994637775068725	3	3	WT_vs_msrA
msrA_2	msrA	2	P68919	30.966468838818695	3	3	WT_vs_msrA
msrA_2	msrA	2	P69054	27.33003277454489	3	3	WT_vs_msrA
msrA_2	msrA	2	P69222	28.80944824959365	3	3	WT_vs_msrA
msrA_2	msrA	2	P69228	23.450350682599144	3	3	WT_vs_msrA
msrA_2	msrA	2	P69330	20.398845440930007	3	3	WT_vs_msrA
msrA_2	msrA	2	P69346	23.1417794238968	3	3	WT_vs_msrA
msrA_2	msrA	2	P69380	22.018751500584433	3	3	WT_vs_msrA
msrA_2	msrA	2	P69411	26.56336422481187	3	3	WT_vs_msrA
msrA_2	msrA	2	P69423	18.918908446683243	3	3	WT_vs_msrA
msrA_2	msrA	2	P69425	24.876481255698344	3	3	WT_vs_msrA
msrA_2	msrA	2	P69428	26.105615547739372	3	3	WT_vs_msrA
msrA_2	msrA	2	P69434	16.925912320292046	3	3	WT_vs_msrA
msrA_2	msrA	2	P69441	29.970031616886565	3	3	WT_vs_msrA
msrA_2	msrA	2	P69451	22.420055814104565	3	3	WT_vs_msrA
msrA_2	msrA	2	P69488	14.34429170835796	3	3	WT_vs_msrA
msrA_2	msrA	2	P69490	23.375902219544376	3	3	WT_vs_msrA
msrA_2	msrA	2	P69503	26.99284543891489	3	3	WT_vs_msrA
msrA_2	msrA	2	P69506	22.175537977413963	3	3	WT_vs_msrA
msrA_2	msrA	2	P69681	22.570225971590144	3	3	WT_vs_msrA
msrA_2	msrA	2	P69739	26.882814485473713	3	3	WT_vs_msrA
msrA_2	msrA	2	P69741	27.38873849987834	3	3	WT_vs_msrA
msrA_2	msrA	2	P69776	30.937576409072367	3	3	WT_vs_msrA
msrA_2	msrA	2	P69783	31.251802667433928	3	3	WT_vs_msrA
msrA_2	msrA	2	P69786	27.320904779242657	3	3	WT_vs_msrA
msrA_2	msrA	2	P69791	18.598189518779165	3	3	WT_vs_msrA
msrA_2	msrA	2	P69795	24.48231609336709	3	3	WT_vs_msrA
msrA_2	msrA	2	P69797	28.89762917864231	3	3	WT_vs_msrA
msrA_2	msrA	2	P69801	27.888122363891434	3	3	WT_vs_msrA
msrA_2	msrA	2	P69805	28.70222363592624	3	3	WT_vs_msrA
msrA_2	msrA	2	P69808	20.47365695313148	3	3	WT_vs_msrA
msrA_2	msrA	2	P69811	25.50682123026632	3	3	WT_vs_msrA
msrA_2	msrA	2	P69820	20.115124953948307	3	3	WT_vs_msrA
msrA_2	msrA	2	P69822	20.65371487026439	3	3	WT_vs_msrA
msrA_2	msrA	2	P69828	31.07806837080159	3	3	WT_vs_msrA
msrA_2	msrA	2	P69829	25.439394663102643	3	3	WT_vs_msrA
msrA_2	msrA	2	P69831	31.751447522117097	3	3	WT_vs_msrA
msrA_2	msrA	2	P69853	24.30308672924101	3	3	WT_vs_msrA
msrA_2	msrA	2	P69856	16.959622343362096	3	3	WT_vs_msrA
msrA_2	msrA	2	P69874	26.605802991096382	3	3	WT_vs_msrA
msrA_2	msrA	2	P69902	21.1897101128442	3	3	WT_vs_msrA
msrA_2	msrA	2	P69908	31.509273522403326	3	3	WT_vs_msrA
msrA_2	msrA	2	P69910	30.729013149405137	3	3	WT_vs_msrA
msrA_2	msrA	2	P69913	23.806057983193696	3	3	WT_vs_msrA
msrA_2	msrA	2	P69922	24.30639773427427	3	3	WT_vs_msrA
msrA_2	msrA	2	P69924	26.104642740463717	3	3	WT_vs_msrA
msrA_2	msrA	2	P69931	22.20105375923818	3	3	WT_vs_msrA
msrA_2	msrA	2	P71242	17.309590980535237	3	3	WT_vs_msrA
msrA_2	msrA	2	P71298	23.75031168060556	3	3	WT_vs_msrA
msrA_2	msrA	2	P75678	16.032662737712105	3	3	WT_vs_msrA
msrA_2	msrA	2	P75682	24.459883830859212	3	3	WT_vs_msrA
msrA_2	msrA	2	P75683	20.01445437882601	3	3	WT_vs_msrA
msrA_2	msrA	2	P75691	27.89341782189092	3	3	WT_vs_msrA
msrA_2	msrA	2	P75694	27.885334054573743	3	3	WT_vs_msrA
msrA_2	msrA	2	P75713	23.255296889592618	3	3	WT_vs_msrA
msrA_2	msrA	2	P75726	24.928992231847293	3	3	WT_vs_msrA
msrA_2	msrA	2	P75728	25.34664006170444	3	3	WT_vs_msrA
msrA_2	msrA	2	P75733	20.92168778566455	3	3	WT_vs_msrA
msrA_2	msrA	2	P75736	27.698745249965963	3	3	WT_vs_msrA
msrA_2	msrA	2	P75745	24.298929290029314	3	3	WT_vs_msrA
msrA_2	msrA	2	P75746	22.622672206436388	3	3	WT_vs_msrA
msrA_2	msrA	2	P75747	19.690879958604967	3	3	WT_vs_msrA
msrA_2	msrA	2	P75757	19.409143195104097	3	3	WT_vs_msrA
msrA_2	msrA	2	P75764	16.08311440025369	3	3	WT_vs_msrA
msrA_2	msrA	2	P75767	26.80104885542757	3	3	WT_vs_msrA
msrA_2	msrA	2	P75770	17.218244975880953	3	3	WT_vs_msrA
msrA_2	msrA	2	P75777	26.892991499093487	3	3	WT_vs_msrA
msrA_2	msrA	2	P75779	20.703670430268243	3	3	WT_vs_msrA
msrA_2	msrA	2	P75780	26.478263290844477	3	3	WT_vs_msrA
msrA_2	msrA	2	P75782	24.259500624865343	3	3	WT_vs_msrA
msrA_2	msrA	2	P75783	22.200895313254605	3	3	WT_vs_msrA
msrA_2	msrA	2	P75785	19.879552495427692	3	3	WT_vs_msrA
msrA_2	msrA	2	P75791	22.61603388183494	3	3	WT_vs_msrA
msrA_2	msrA	2	P75792	23.14838689505971	3	3	WT_vs_msrA
msrA_2	msrA	2	P75793	26.96489694458445	3	3	WT_vs_msrA
msrA_2	msrA	2	P75796	26.10026371022884	3	3	WT_vs_msrA
msrA_2	msrA	2	P75797	23.838275834835013	3	3	WT_vs_msrA
msrA_2	msrA	2	P75798	20.67302595570395	3	3	WT_vs_msrA
msrA_2	msrA	2	P75799	19.981798593122637	3	3	WT_vs_msrA
msrA_2	msrA	2	P75800	17.02356418908253	3	3	WT_vs_msrA
msrA_2	msrA	2	P75804	24.627172156352255	3	3	WT_vs_msrA
msrA_2	msrA	2	P75809	24.500420806484268	3	3	WT_vs_msrA
msrA_2	msrA	2	P75811	19.888304578559683	3	3	WT_vs_msrA
msrA_2	msrA	2	P75817	22.1655825224566	3	3	WT_vs_msrA
msrA_2	msrA	2	P75818	28.276493621419984	3	3	WT_vs_msrA
msrA_2	msrA	2	P75820	22.146982673480345	3	3	WT_vs_msrA
msrA_2	msrA	2	P75821	22.988517753732996	3	3	WT_vs_msrA
msrA_2	msrA	2	P75822	23.723418056391647	3	3	WT_vs_msrA
msrA_2	msrA	2	P75823	26.318172613526624	3	3	WT_vs_msrA
msrA_2	msrA	2	P75824	23.663239181325174	3	3	WT_vs_msrA
msrA_2	msrA	2	P75825	22.30151740620193	3	3	WT_vs_msrA
msrA_2	msrA	2	P75828	22.623240520672752	3	3	WT_vs_msrA
msrA_2	msrA	2	P75829	23.930070725432515	3	3	WT_vs_msrA
msrA_2	msrA	2	P75830	22.88050940054018	3	3	WT_vs_msrA
msrA_2	msrA	2	P75831	22.02334760143717	3	3	WT_vs_msrA
msrA_2	msrA	2	P75835	21.899995849502726	3	3	WT_vs_msrA
msrA_2	msrA	2	P75838	25.240969614565003	3	3	WT_vs_msrA
msrA_2	msrA	2	P75839	21.43486883217734	3	3	WT_vs_msrA
msrA_2	msrA	2	P75849	24.471091452103543	3	3	WT_vs_msrA
msrA_2	msrA	2	P75858	16.14023783161197	3	3	WT_vs_msrA
msrA_2	msrA	2	P75862	18.15151697095706	3	3	WT_vs_msrA
msrA_2	msrA	2	P75863	24.31631841082984	3	3	WT_vs_msrA
msrA_2	msrA	2	P75864	24.700995035837476	3	3	WT_vs_msrA
msrA_2	msrA	2	P75867	24.1952718698952	3	3	WT_vs_msrA
msrA_2	msrA	2	P75869	24.128857773856385	3	3	WT_vs_msrA
msrA_2	msrA	2	P75870	21.83350375907535	3	3	WT_vs_msrA
msrA_2	msrA	2	P75874	27.674357159982176	3	3	WT_vs_msrA
msrA_2	msrA	2	P75876	25.37090433595982	3	3	WT_vs_msrA
msrA_2	msrA	2	P75906	18.12866917365439	3	3	WT_vs_msrA
msrA_2	msrA	2	P75913	25.88843725278274	3	3	WT_vs_msrA
msrA_2	msrA	2	P75914	25.0844999186726	3	3	WT_vs_msrA
msrA_2	msrA	2	P75915	22.897112215468677	3	3	WT_vs_msrA
msrA_2	msrA	2	P75919	22.014699544140804	3	3	WT_vs_msrA
msrA_2	msrA	2	P75920	21.732228923164687	3	3	WT_vs_msrA
msrA_2	msrA	2	P75931	23.968910286348553	3	3	WT_vs_msrA
msrA_2	msrA	2	P75936	21.553388249993493	3	3	WT_vs_msrA
msrA_2	msrA	2	P75937	20.09604079224351	3	3	WT_vs_msrA
msrA_2	msrA	2	P75938	16.86390494554663	3	3	WT_vs_msrA
msrA_2	msrA	2	P75946	21.89182958383932	3	3	WT_vs_msrA
msrA_2	msrA	2	P75948	20.270458165773857	3	3	WT_vs_msrA
msrA_2	msrA	2	P75949	25.5770188063572	3	3	WT_vs_msrA
msrA_2	msrA	2	P75952	22.182470130344917	3	3	WT_vs_msrA
msrA_2	msrA	2	P75954	19.62865701267013	3	3	WT_vs_msrA
msrA_2	msrA	2	P75957	25.24833007771073	3	3	WT_vs_msrA
msrA_2	msrA	2	P75958	22.86524156959349	3	3	WT_vs_msrA
msrA_2	msrA	2	P75959	24.22219939475178	3	3	WT_vs_msrA
msrA_2	msrA	2	P75960	26.28110964343265	3	3	WT_vs_msrA
msrA_2	msrA	2	P75966	22.6626384983948	3	3	WT_vs_msrA
msrA_2	msrA	2	P75968	21.180910141861407	3	3	WT_vs_msrA
msrA_2	msrA	2	P75974	23.045476224356687	3	3	WT_vs_msrA
msrA_2	msrA	2	P75988	20.31322945762989	3	3	WT_vs_msrA
msrA_2	msrA	2	P75989	22.590635816321765	3	3	WT_vs_msrA
msrA_2	msrA	2	P75990	20.58817236574663	3	3	WT_vs_msrA
msrA_2	msrA	2	P76001	18.784039224763134	3	3	WT_vs_msrA
msrA_2	msrA	2	P76002	23.729052058867033	3	3	WT_vs_msrA
msrA_2	msrA	2	P76004	24.04978774029562	3	3	WT_vs_msrA
msrA_2	msrA	2	P76007	21.60313686565287	3	3	WT_vs_msrA
msrA_2	msrA	2	P76008	23.223564866476625	3	3	WT_vs_msrA
msrA_2	msrA	2	P76010	19.544174549620983	3	3	WT_vs_msrA
msrA_2	msrA	2	P76014	25.932318215274307	3	3	WT_vs_msrA
msrA_2	msrA	2	P76015	26.5281594507574	3	3	WT_vs_msrA
msrA_2	msrA	2	P76016	20.831123485911142	3	3	WT_vs_msrA
msrA_2	msrA	2	P76017	17.147159421315717	3	3	WT_vs_msrA
msrA_2	msrA	2	P76027	27.201882810747605	3	3	WT_vs_msrA
msrA_2	msrA	2	P76034	23.90864906652666	3	3	WT_vs_msrA
msrA_2	msrA	2	P76035	19.759334863490096	3	3	WT_vs_msrA
msrA_2	msrA	2	P76038	19.253613291904234	3	3	WT_vs_msrA
msrA_2	msrA	2	P76042	22.11159704985054	3	3	WT_vs_msrA
msrA_2	msrA	2	P76043	22.03909241062053	3	3	WT_vs_msrA
msrA_2	msrA	2	P76044	21.384466664139936	3	3	WT_vs_msrA
msrA_2	msrA	2	P76045	16.26751364854119	3	3	WT_vs_msrA
msrA_2	msrA	2	P76046	22.47462984655866	3	3	WT_vs_msrA
msrA_2	msrA	2	P76049	22.035170441867123	3	3	WT_vs_msrA
msrA_2	msrA	2	P76052	17.886288901677545	3	3	WT_vs_msrA
msrA_2	msrA	2	P76053	22.029471751728614	3	3	WT_vs_msrA
